sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,source_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,source_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,source_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,source_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,source_tier_flag
215422.54-003754.0,328.5939252446043,-0.6316771723512955,3.282,VI,0,1,J215422.5-003753,1,2.74,2.44,0.134,215422-003754,1,2.4,0.4,,NA,,,,,J215422.4-003752,1,3.68,0.347,3.733,0.609,7.0
083109.80-003843.3,127.79085613254679,-0.645364631607186,3.232,VI,0,1,J083109.8-003843,1,2.42,2.5,0.14,083109-003847,1,3.2,0.5,,NA,,,,,J083109.5-003841,1,4.279,0.295,5.563,0.618,7.0
230158.04-004029.9,345.49186900742126,-0.6749899141095311,3.186,PIPE,0,2,J230158.0-004029,1,1.88,2.2,0.138,,NA,,,,NA,,,,,J230157.9-004030,1,2.334,0.398,2.916,0.814,3.0
004404.59-004101.1,11.01916335515701,-0.6836424820650602,4.42,VI,0,1,J004404.6-004100,1,1.83,1.58,0.14,,NA,,,,NA,,,,,,NA,,,,,1.0
132139.86-004151.9,200.41611234884243,-0.6977692671809499,3.091,VI,64,1,J132139.8-004152,1,4.07,3.85,0.182,132140-004153,1,3.9,0.5,,NA,,,,,J132139.8-004151,1,5.628,0.339,6.21,0.629,7.0
230623.70-004611.2,346.5987596358605,-0.7697887120175361,3.588,VI,0,1,J230623.7-004611,1,1.2,1.77,0.142,,NA,,,,NA,,,,,,NA,,,,,1.0
230056.18-004737.4,345.2340871519669,-0.7937343571755766,3.237,VI,0,1,J230056.1-004737,1,1.34,1.29,0.15,,NA,,,,NA,,,,,,NA,,,,,1.0
223421.08-004800.5,338.587849306478,-0.8001517203060587,3.027,VI,4,1,J223421.0-004800,1,1.78,1.44,0.144,,NA,,,,NA,,,,,J223420.9-004800,1,1.771,0.31,2.282,0.64,3.0
121308.33-004823.9,183.28472389710308,-0.8066472190571365,3.404,VI,0,1,J121308.2-004824,1,1.61,1.21,0.157,,NA,,,,NA,,,,,,NA,,,,,1.0
211844.10-005038.3,319.68376030402175,-0.8439739614756994,3.515,VI,4,1,J211844.0-005038,1,1.21,1.29,0.141,,NA,,,,NA,,,,,,NA,,,,,1.0
020742.37-005131.5,31.926556818713678,-0.8587580972241796,3.699,VI,0,1,J020742.3-005131,1,25.46,26.06,0.152,020742-005130,1,25.9,0.9,,NA,,,,,J020742.3-005131,1,28.094,1.171,29.746,2.108,7.0
234631.24-005539.5,356.6301666003019,-0.9276542310699984,3.207,VI,0,1,J234631.2-005539,1,2.32,1.63,0.145,234630-005525,3,2.9,0.5,,NA,,,,,J234631.1-005539,1,5.151,0.337,6.769,0.704,3.0
012925.82-005900.2,22.357584149768,-0.9833965945253663,6.029,PIPE,0,2,J012925.8-005900,1,3.2,4.2,0.147,012925-005856,1,3.1,0.4,,NA,,,,,J012925.8-005859,1,4.867,0.404,4.759,0.691,7.0
005519.76-005920.1,13.83235191482811,-0.9889172429251544,3.425,VI,0,1,J005519.7-005920,1,47.03,63.66,0.217,005519-005920,1,63.9,2.0,J005519-005924,1,0.481215,0.015043,0.440388,0.0159433,J005519.6-005919,1,112.461,1.039,115.034,1.832,15.0
015536.40-010005.9,28.901667911131824,-1.0016449833938017,3.352,VI,0,1,J015536.4-010006,1,1.72,0.96,0.135,015535-010015,1,3.3,0.5,,NA,,,,,J015535.5-010009,1,2.691,0.4,4.379,0.888,7.0
092025.91-010022.5,140.10797249223913,-1.0062548296495666,3.692,VI,0,1,J092025.9-010022,1,7.77,7.24,0.153,092026-010026,1,8.1,0.5,,NA,,,,,J092025.8-010030,1,9.161,0.286,13.219,0.823,7.0
143808.14-010149.4,219.53393633190672,-1.0304060034433187,6.706,PIPE,4,3,J143808.1-010149,1,1.12,1.03,0.153,,NA,,,,NA,,,,,J143808.0-010149,1,2.954,0.39,3.664,0.784,3.0
141205.79-010152.8,213.02416390746984,-1.0313379841339203,3.752,VI,0,1,J141205.7-010152,1,4.06,4.25,0.151,141205-010152,1,3.6,0.4,,NA,,,,,J141205.8-010153,1,5.852,0.374,7.358,0.758,7.0
090601.15-010411.4,136.50480028863348,-1.0698457559697374,3.305,VI,0,1,J090601.1-010411,1,12.64,13.11,0.153,090601-010410,1,13.1,0.6,,NA,,,,,J090601.0-010410,1,13.118,0.294,13.506,0.519,7.0
233101.65-010604.2,352.7568830752716,-1.101171777270699,3.498,VI,0,1,J233101.6-010604,1,3.07,3.66,0.138,233102-010558,1,3.4,0.5,,NA,,,,,J233101.6-010603,1,4.12,0.374,4.167,0.653,7.0
133036.36-010705.3,202.6515106826812,-1.1181562180719458,6.015,PIPE,4,3,J133036.3-010705,1,13.77,15.74,0.155,133036-010710,1,122.4,4.2,J133036-010702,3,0.450303,0.011914,0.454789,0.0139072,J133036.5-010709,1,116.162,0.305,180.088,0.858,7.0
021149.15-010956.7,32.95482139025157,-1.1657718288168337,3.537,VI,4,1,J021149.1-010956,1,3.92,3.56,0.143,021149-010954,1,5.0,0.5,,NA,,,,,J021149.1-011000,1,3.722,0.631,4.619,1.265,7.0
121519.77-011140.7,183.83239576516172,-1.1946407813522577,3.01,VI,0,1,J121519.8-011140,1,6.21,6.39,0.175,121519-011144,1,4.0,0.4,,NA,,,,,J121519.7-011139,1,7.363,0.349,7.46,0.611,7.0
014000.24-011200.2,25.001011905856366,-1.200068746618393,3.079,PIPE,0,2,J014000.2-011200,1,2.61,3.25,0.149,,NA,,,J014000-011208,1,0.191451,0.01004,0.222541,0.0135596,J014000.2-011202,1,24.312,0.618,62.525,1.992,11.0
024054.72-011215.8,40.22801490403026,-1.204415572463332,3.287,VI,0,1,J024054.6-011216,1,1.3,1.06,0.148,,NA,,,,NA,,,,,,NA,,,,,1.0
025355.98-011345.3,43.48326001877433,-1.2292733590493456,3.066,VI,0,1,J025356.0-011345,1,26.33,27.0,0.134,025356-011348,1,109.8,3.9,J025356-011349,3,0.717265,0.009692,0.71229,0.011091,J025356.4-011348,1,137.083,0.625,181.615,1.679,7.0
145753.04-011358.8,224.471005,-1.233003,3.504,DR6Q_HW,-1,1,J145753.0-011358,1,15.76,17.43,0.154,145753-011400,1,18.4,0.7,,NA,,,,,J145752.9-011358,1,14.73,0.468,14.483,0.802,7.0
122045.25-011426.7,185.1885730471339,-1.2407712061996254,3.054,VI,0,1,J122045.2-011427,1,4.41,4.05,0.14,122045-011429,1,3.2,0.5,,NA,,,,,J122045.1-011426,1,4.304,0.635,4.84,1.194,7.0
003505.77-011635.4,8.774050286088851,-1.2765204714550735,3.045,VI,4,1,J003505.7-011635,1,3.32,3.16,0.188,,NA,,,,NA,,,,,,NA,,,,,1.0
214155.04-011734.3,325.47934634129354,-1.2928680163950854,3.286,VI,0,1,J214155.0-011734,1,14.22,14.13,0.138,214154-011737,1,13.1,0.6,,NA,,,,,J214155.0-011734,1,15.537,0.412,16.827,0.754,7.0
112316.92-011831.3,170.82051166566308,-1.308721737178197,3.205,VI,0,1,J112316.8-011831,1,3.45,3.4,0.151,112316-011828,1,4.7,0.5,,NA,,,,,J112316.8-011829,1,5.21,0.323,5.654,0.593,7.0
093323.18-012307.1,143.34660492721375,-1.3853084430738187,3.238,VI,0,1,J093323.1-012307,1,1.13,1.13,0.142,,NA,,,,NA,,,,,J093323.1-012308,1,1.954,0.253,1.853,0.423,3.0
105407.13-012342.3,163.5297439214346,-1.3951100140928427,3.984,VI,0,1,J105407.1-012342,1,58.77,61.04,0.143,105407-012342,1,55.2,1.7,J105407-012349,1,0.288944,0.008979,0.290989,0.0104186,J105407.0-012342,1,84.599,0.578,86.173,1.013,15.0
012315.15-012448.2,20.813158270939795,-1.4133920354574125,4.073,VI,0,1,J012315.1-012448,1,1.44,1.11,0.152,,NA,,,,NA,,,,,,NA,,,,,1.0
134412.18-012633.7,206.05078357119538,-1.4427185746710998,3.805,VI,68,1,J134412.1-012633,1,1.45,1.21,0.153,,NA,,,J134414-012642,1,0.070244,0.011147,0.084198,0.0167611,,NA,,,,,9.0
140511.29-012647.8,211.29706955408534,-1.4466279027732907,3.063,VI,0,1,J140511.3-012647,1,3.81,3.87,0.158,140511-012643,1,3.5,0.5,,NA,,,,,J140511.3-012647,1,5.11,0.398,5.689,0.742,7.0
