sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,match_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,match_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,match_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,match_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,match_tier_flag,match_tier_mark,sep_first,sep_nvss,sep_racs,sep_gleam,resolve_gleam,sdss_name,Sample,Note1,Note2,first_code,nvss_code,racs_code,gleam_code
004356.63+082918.4,10.985992768063056,8.488470113626015,3.347,PIPE,0,2,J004356.6+082918,1,4.87,4.55,0.112,004356+082916,3,6.2,0.5,,,,,,,J004356.6+082920,1,8.037,0.714,7.619,1.196,1110,1310,0.268,3.345,1.723,,,004356.63+082918.4,cand A,,,U,U,U,ND
004400.01-093200.0,11.00005,-9.533345,3.183,DR6Q_HW,-1,1,,,,,,,,,,,,,,,,J004359.9-093159,1,2.374,0.33,3.15,0.695,0010,0010,,,1.385,,,004400.01-093200.0,good,,,ND,ND,U,ND
004404.59-004101.1,11.01916335515701,-0.683642482,4.42,VI,0,1,J004404.6-004100,1,1.83,1.58,0.14,,,,,,,,,,,,,,,,,1000,1000,0.593,,,,,004404.59-004101.1,good,,,U,ND,ND,ND
004516.06-045227.3,11.316934623816508,-4.874273469,3.013,VI,0,1,J004516.0-045227,1,2.8,3.25,0.241,004516-045233,1,5,0.5,,,,,,,J004516.0-045226,1,4.656,0.55,5.712,1.094,1110,1110,0.356,6.804,1.247,,,004516.06-045227.3,good,,,U,U,U,ND
004541.31+135530.5,11.422140292008464,13.925140080333202,3.243,VI,4,1,,,,,,004541+135530,1,22.4,0.8,,,,,,,J004541.2+135532,1,33.219,1.044,37.216,1.953,0110,0110,,0.906,2.355,,,004541.31+135530.5,good,,,ND,U,U,ND
004706.83-022423.2,11.778459132133818,-2.406464724,3.284,PIPE,0,2,,,,,,,,,,J004703-022505,3,0.508627,0.010979,0.467595,0.0116442,,,,,,,0001,0003,,,,66.48,0.919,004706.83-022423.2,rejected B,cp,,ND,ND,ND,Ucp
004710.96+283936.7,11.795695505081484,28.660199268939284,3.08,VI,0,1,,,,,,004710+283939,1,3.6,0.4,,,,,,,J004710.9+283937,1,6.499,0.478,5.817,0.773,0110,0110,,2.705,0.95,,,004710.96+283936.7,good,,,ND,U,U,ND
004715.05+011032.0,11.812708898542482,1.1755636978743145,3.248,VI,0,1,,,,,,,,,,J004712+010958,3,0.065931,0.009599,0.058864,0.0101904,,,,,,,0001,0003,,,,48.636,0.893,004715.05+011032.0,rejected B,cp,,ND,ND,ND,Ucp
004807.36+160911.2,12.03069980291366,16.153130667218853,6.889,PIPE,0,2,,,,,,004807+160909,3,3.2,0.4,,,,,,,J004807.1+160913,1,4.443,0.28,4.082,0.46,0110,0310,,3.989,3.548,,,004807.36+160911.2,cand A,,,ND,Uaf,Uaf,ND
004904.49+124803.9,12.268746399932525,12.801103113440206,3.495,VI,0,1,,,,,,,,,,J004900+124852,3,0.134009,0.012678,0.147045,0.0162689,,,,,,,0001,0003,,,,80.71,1.097,004904.49+124803.9,rejected B,cp,,ND,ND,ND,Ucp
004905.72-003051.2,12.273874169282864,-0.514230156,3.231,VI,0,1,,,,,,004905-003049,1,19.7,1.1,J004905-003050,3,0.136811,0.009897,0.147459,0.0131085,J004905.8-003047,1,24.341,1.072,41.844,2.727,0111,0113,,3.369,4.777,2.886,1.078,004905.72-003051.2,good B,extend?,nearby galaxy affect 4,ND,SE,U,OIIaf
004905.94-003134.3,12.274766067468818,-0.526200532,4.165,VI,0,1,,,,,,,,,,J004905-003050,3,0.136811,0.009897,0.147459,0.0131085,,,,,,,0001,0003,,,,43.595,1.078,004905.94-003134.3,rejected B,cp or radio,,ND,ND,ND,Ucp
004908.77+192320.5,12.286569775860356,19.389053068086607,3.049,VI,0,1,,,,,,004907+192326,3,2.5,0.5,,,,,,,,,,,,,0100,0300,,15.371,,,,004908.77+192320.5,rejected B,cp,,ND,Ucp,ND,ND
004913.63+214246.8,12.3068253013613,21.71300874861063,3.212,VI,0,1,,,,,,004913+214250,3,2.8,0.4,,,,,,,J004913.5+214245,1,2.613,0.404,2.343,0.659,0110,0310,,5.931,1.27,,,004913.63+214246.8,good,,,ND,U,U,ND
005000.64+054826.1,12.502702491540049,5.80726774998216,3.025,PIPE,0,2,J005000.6+054826,1,12.72,12.7,0.089,005000+054825,3,14.1,0.6,,,,,,,J005000.5+054826,3,15.471,0.487,15.099,0.829,1110,1330,0.153,0.519,0.98,,,005000.64+054826.1,cand A,,,U,U,U,ND
005022.70+064951.6,12.594583622141563,6.8310190704122835,3.418,PIPE,0,2,,,,,,,,,,J005023+065052,3,0.059681,0.011442,0.063037,0.016115,,,,,,,0001,0003,,,,63.568,1.056,005022.70+064951.6,rejected B,cp,,ND,ND,ND,Ucp
005036.81+062522.3,12.653378504844644,6.422863695477311,3.067,VI,0,1,J005036.8+062522,1,30.27,31.55,0.09,005036+062521,1,34.7,1.1,J005036+062528,3,0.260057,0.009738,0.266731,0.0115469,J005036.7+062522,1,60.762,0.489,61.426,0.854,1111,1113,0.168,1.243,0.948,7.002,1.025,005036.81+062522.3,good,,radio slightly affect 4,U,U,U,U
005120.89+230718.6,12.837077861575438,23.12183645153357,3.221,PIPE,0,2,,,,,,005121+230720,1,7.4,0.5,,,,,,,J005121.0+230718,1,12.054,0.318,12.768,0.573,0110,0110,,4.714,1.667,,,005120.89+230718.6,cand A,,,ND,U,U,ND
005201.44+340525.1,13.006007387621253,34.09033189544627,3.65,VI,0,1,,,,,,005201+340525,1,30.3,1,,,,,,,,,,,,,0100,0100,,0.471,,,,005201.44+340525.1,good,,,ND,U,ND,ND
005236.29+222210.6,13.151228456884724,22.369620653130205,3.712,VI,0,1,,,,,,005236+222210,1,20.6,0.7,,,,,,,J005236.2+222210,1,18.614,0.309,20.434,0.835,0110,0110,,0.565,0.414,,,005236.29+222210.6,good,,,ND,U,U,ND
005420.96-064340.8,13.587341494988664,-6.728021231,3.034,PIPE,0,2,J005420.9-064340,1,2.23,1.89,0.16,005420-064341,3,2.4,0.5,,,,,,,J005420.6-064339,1,2.231,0.38,3.043,0.814,1110,1310,0.521,1.395,4.153,,,005420.96-064340.8,cand A,,,U,Eaf,U,ND
005439.36+095236.1,13.664018966164347,9.876709963361645,6.786,PIPE,4,3,J005439.3+095236,1,14.86,15.05,0.13,005439+095235,1,14.4,0.6,,,,,,,J005439.3+095237,1,18.257,0.684,19.128,1.222,1110,1110,0.106,1.212,1.526,,,005439.36+095236.1,rejected A,redshift unreliable,,,,,
005503.19+025135.1,13.76330949481752,2.859771336282283,3.558,VI,0,1,,,,,,,,,,,,,,,,J005502.9+025141,3,2.78,0.485,2.03,0.688,0010,0030,,,7.401,,,005503.19+025135.1,rejected B,cp dominate,,ND,ND,Ucp,ND
005505.04-024535.5,13.771031735041165,-2.759876508,3.393,PIPE,4,3,J005505.0-024535,1,24.34,26.04,0.156,005504-024527,1,32.2,1.4,J005505-024523,3,0.085223,0.009773,0.075927,0.0100983,J005504.9-024524,1,21.104,0.746,41.024,2.139,1111,1113,0.341,8.706,11.633,12.163,0.891,005505.04-024535.5,rejected A,redshift unreliable,,,,,
005519.76-005920.1,13.83235191482811,-0.988917243,3.425,VI,0,1,J005519.7-005920,1,47.03,63.66,0.217,005519-005920,1,63.9,2,J005519-005924,3,0.481215,0.015043,0.440388,0.0159433,J005519.6-005919,1,112.461,1.039,115.034,1.832,1111,1113,1.018,1.737,1.463,4.671,0.915,005519.76-005920.1,good,,cp slightly affect 4,U,U,U,U
005541.64-081618.1,13.923532989582457,-8.271707277,3.28,PIPE,0,2,,,,,,,,,,,,,,,,J005541.5-081616,1,1.856,0.318,1.669,0.517,0010,0010,,,1.952,,,005541.64-081618.1,cand A,,,ND,ND,U,ND
005609.15-001905.5,14.03816404026472,-0.318197051,3.202,VI,4,1,,,,,,,,,,J005609-001817,3,0.070172,0.009097,0.080643,0.0126139,,,,,,,0001,0003,,,,47.929,1.149,005609.15-001905.5,rejected B,cp closer,,ND,ND,ND,Ucp
005633.70+072300.4,14.140432766609592,7.383454171023151,3.044,VI,0,1,J005633.7+072300,1,1.4,0.86,0.1,005633+072254,3,3.3,0.5,,,,,,,J005633.6+072259,1,3.687,0.417,4.283,0.8,1110,1310,0.602,5.739,0.47,,,005633.70+072300.4,good,,,U,U,U,ND
005636.88+293133.0,14.15367058751815,29.52585000026832,3.322,VI,0,1,,,,,,005636+293134,1,37.2,1.2,,,,,,,,,,,,,0100,0100,,1.176,,,,005636.88+293133.0,good,,,ND,U,ND,ND
005646.81-060812.5,14.195056008693598,-6.136831972,3.02,VI,0,1,J005646.7-060812,1,1.41,1.29,0.153,005647-060807,3,2.3,0.4,,,,,,,J005646.7-060813,3,2.941,0.356,3.292,0.665,1110,1330,0.351,13.069,1.657,,,005646.81-060812.5,good B,,2 mixed tar and radio,U,Uaf,U,ND
005653.25-094121.8,14.221907,-9.689413,3.244,DR6Q_HW,-1,1,,,,,,005653-094110,3,10.1,0.5,J005654-094113,3,0.05606,0.009941,0.063559,0.0143634,,,,,,,0101,0303,,14.41,,20.289,1.134,005653.25-094121.8,cand B,cp affect all,,ND,Uoff,ND,Uoff
005722.31+001644.6,14.34295969216258,0.2790773768644221,3.139,VI,0,1,J005722.3+001644,1,3.2,3.05,0.133,005721+001646,3,3.5,0.5,,,,,,,,,,,,,1100,1300,0.029,6.653,,,,005722.31+001644.6,good B,,2 affected by cp,U,Uaf,ND,ND
005726.61+165723.2,14.360906664280776,16.956469796058258,3.032,VI,0,1,,,,,,005726+165723,1,21.6,0.8,,,,,,,J005726.6+165724,3,18.016,0.421,17.586,0.718,0110,0130,,0.167,1.495,,,005726.61+165723.2,good,,,ND,U,U,ND
005917.59+014205.2,14.823296301991547,1.7014444541279417,3.176,VI,0,1,J005917.6+014204,1,3.04,2.36,0.121,005917+014206,3,5.5,0.5,,,,,,,J005917.4+014205,3,7.981,1.144,9.923,2.307,1110,1330,0.496,2.201,2.118,,,005917.59+014205.2,good B,,2 affected by radio,U,Uaf,U,ND
005935.40-073621.5,14.897510255666944,-7.605987725,3.038,VI,0,1,,,,,,005934-073636,1,6.3,0.5,J005933-073637,3,0.056284,0.008578,0.055656,0.0106177,,,,,,,0101,0103,,20.153,,26.769,0.989,005935.40-073621.5,rejected B,favor radio ,,ND,OIIoff,ND,Ecp
010016.51-012824.1,15.068799709425363,-1.473364561,3.88,VI,0,1,J010016.5-012824,1,36.53,37.94,0.153,010016-012824,1,33.4,1.1,,,,,,,J010016.5-012822,1,38.021,0.861,41.143,1.574,1110,1110,0.122,0.526,1.85,,,010016.51-012824.1,good,,,U,U,U,ND
010034.14+265922.9,15.142260266876065,26.98970409211922,3.265,VI,0,1,,,,,,010034+265925,3,8.8,0.5,,,,,,,J010034.1+265923,1,11.383,0.331,11.704,0.585,0110,0310,,3.144,0.624,,,010034.14+265922.9,good,,,ND,U,U,ND
010229.02+225217.6,15.62092774195844,22.87156481050161,3.211,VI,64,1,,,,,,,,,,,,,,,,J010228.8+225215,1,1.28,0.26,1.683,0.556,0010,0010,,,3.448,,,010229.02+225217.6,good,,,ND,ND,U,ND
010232.58+174536.8,15.635788745472496,17.760246654456303,4.8,VI,0,1,,,,,,,,,,J010230+174624,3,0.128877,0.011627,0.156428,0.0165686,,,,,,,0001,0003,,,,56.398,1.214,010232.58+174536.8,rejected B,cp closer,,ND,ND,ND,Ucp
010238.04+083751.6,15.6585203739848,8.631006259918864,3.69,VI,0,1,,,,,,,,,,J010233+083724,3,0.299519,0.011169,0.284246,0.0122206,,,,,,,0001,0003,,,,70.635,0.949,010238.04+083751.6,rejected B,cp,,ND,ND,ND,Ucp
010248.06+252316.0,15.70028560726746,25.38779649417227,3.515,VI,4,1,,,,,,010247+252316,3,2.1,0.4,,,,,,,J010247.9+252316,1,3.66,0.319,3.913,0.578,0110,0310,,7.742,1.531,,,010248.06+252316.0,good B,,2 affected by cp,ND,U,Uaf,ND
010251.31+024258.9,15.71380901824773,2.7163709292612075,3.373,VI,0,1,,,,,,,,,,J010248+024400,3,0.089344,0.010354,0.089915,0.0122864,,,,,,,0001,0003,,,,71.535,1.006,010251.31+024258.9,rejected B,cp,,ND,ND,ND,Ucp
010317.40+164507.5,15.82252984878403,16.752092334614147,3.366,VI,0,1,,,,,,,,,,J010317+164550,3,0.061563,0.010913,0.081396,0.018776,,,,,,,0001,0003,,,,43.252,1.322,010317.40+164507.5,rejected B,cp,,ND,ND,ND,Ucp
010326.89+005538.6,15.862076534627263,0.9274048722286946,4.163,VI,0,1,,,,,,,,,,J010324+005553,3,0.054369,0.00948,0.073421,0.0175409,,,,,,,0001,0003,,,,43.947,1.35,010326.89+005538.6,rejected B,cp,,ND,ND,ND,Ucp
010359.92+073441.4,15.99968526500902,7.578178862290466,3.077,VI,0,1,,,,,,,,,,J010400+073455,3,0.063956,0.012021,0.062019,0.0147097,,,,,,,0001,0003,,,,21.337,0.97,010359.92+073441.4,rejected B,cp or radio,,ND,ND,ND,Ucp
010410.63-021543.1,16.044327315797062,-2.261992088,3.092,VI,0,1,J010410.6-021543,1,1.99,2.73,0.142,,,,,,,,,,,,,,,,,1000,1000,0.542,,,,,010410.63-021543.1,good,,,U,ND,ND,ND
010417.28-002239.7,16.07201159669269,-0.377714313,3.175,VI,0,1,,,,,,,,,,J010414-002244,3,0.052389,0.009598,0.063391,0.011645,,,,,,,0001,0003,,,,39.516,1.21,010417.28-002239.7,rejected B,cp,,ND,ND,ND,Ucp
010511.47+322315.9,16.297793383798876,32.387758211944416,3.701,VI,0,1,,,,,,010511+322318,3,3.2,0.5,,,,,,,,,,,,,0100,0300,,6.139,,,,010511.47+322315.9,good B,,affected by radio,ND,Uaf,ND,ND
010525.98+143605.1,16.358258694696417,14.601441317884714,3.126,VI,0,1,,,,,,,,,,J010530+143543,3,0.104603,0.013077,0.110992,0.0163166,,,,,,,0001,0003,,,,64.287,1.061,010525.98+143605.1,rejected B,cp or radio,,ND,ND,ND,Ucp
010543.99+100044.3,16.43329509795467,10.012311701643688,3.016,PIPE,0,2,J010543.9+100045,1,7.1,9.45,0.134,,,,,J010545+100047,3,0.215785,0.010966,0.214112,0.0125772,,,,,,,1001,1003,1.467,,,23.943,0.992,010543.99+100044.3,cand C,radio dominate 4,reject 4,E,ND,ND,Uoff
010701.03+325059.3,16.754304078434643,32.849825841556466,3.101,VI,0,1,,,,,,010701+325100,1,30.7,1,,,,,,,,,,,,,0100,0100,,0.767,,,,010701.03+325059.3,good,,,ND,U,ND,ND
010708.92-021413.7,16.78717643326287,-2.237142485,3.414,VI,4,1,J010708.9-021413,1,9.36,9.03,0.147,010708-021409,1,9.3,0.5,,,,,,,J010708.7-021415,1,10.752,1.019,12.36,1.942,1110,1110,0.138,4.417,3.624,,,010708.92-021413.7,good,,,U,U,U,ND
010719.83+013401.3,16.83264965067616,1.567054446761795,3.282,PIPE,0,2,J010719.8+013401,1,92.73,102.31,0.39,010719+013400,1,101.8,3.1,J010721+013349,3,0.708076,0.010795,0.89652,0.0163019,J010719.7+013401,1,185.834,4.754,184.157,8.216,1111,1113,0.239,1.799,1.03,22.702,1.266,010719.83+013401.3,cand C,radio contaminating 34,,U,U,U,SEoff
010726.80+064135.9,16.86169304566556,6.693326566050738,3.054,VI,0,1,,,,,,,,,,J010726+064027,3,0.102414,0.010768,0.106951,0.0131715,,,,,,,0001,0003,,,,69.109,1.044,010726.80+064135.9,rejected B,cp closer,,ND,ND,ND,Ucp
010733.05+274404.5,16.887723651893452,27.734591813199152,3.143,VI,0,1,,,,,,010733+274404,1,17.4,0.7,,,,,,,J010733.0+274403,1,12.171,0.271,12.943,0.49,0110,0110,,0.503,0.819,,,010733.05+274404.5,good,,,ND,U,U,ND
010751.90+282314.0,16.966278431979163,28.38723433364512,3.004,VI,0,1,,,,,,010751+282312,1,24,1.1,,,,,,,J010751.8+282313,1,23.952,0.442,23.181,0.75,0110,0110,,1.984,0.502,,,010751.90+282314.0,good,,,ND,U,U,ND
010813.44+165822.3,17.056013988664574,16.972886254213975,3.232,VI,0,1,,,,,,,,,,J010815+165748,3,0.1099,0.011432,0.105154,0.0127248,,,,,,,0001,0003,,,,46.211,0.957,010813.44+165822.3,rejected B,cp or radio,,ND,ND,ND,Uoff
010959.94+072208.4,17.499783913614067,7.369004919772777,3.045,VI,0,1,,,,,,,,,,J011004+072145,3,0.100517,0.012299,0.111544,0.0162717,,,,,,,0001,0003,,,,64.873,1.11,010959.94+072208.4,rejected B,cp,,ND,ND,ND,Ucp
011011.16+050233.0,17.54653420404219,5.042510309610575,3.324,VI,0,1,J011011.1+050233,1,5.2,4.5,0.12,011011+050232,1,9,0.5,,,,,,,J011011.2+050230,1,4.885,0.859,4.824,1.483,1110,1110,0.584,2.743,2.504,,,011011.16+050233.0,good,,,U,U,U,ND
011027.41-021259.2,17.614222967136115,-2.216457247,3.48,PIPE,0,2,J011027.4-021259,1,11.24,12,0.147,011027-021245,3,17.6,1.2,J011025-021221,3,0.066801,0.009609,0.112541,0.0223691,J011027.3-021259,1,11.374,0.783,10.706,1.304,1111,1313,0.103,14.506,0.801,50.24,1.684,011027.41-021259.2,cand C,"cp dominate 4, contaminate 23",,U,Eoff,U,Eoff
011048.97-033852.4,17.70406447864964,-3.647912955,3.313,VI,0,1,J011048.9-033852,1,1.13,0.46,0.12,,,,,,,,,,,,,,,,,1000,1000,0.096,,,,,011048.97-033852.4,good,,,U,ND,ND,ND
011058.26-044331.1,17.742775364815287,-4.72532626,3.071,VI,0,1,,,,,,,,,,,,,,,,J011058.2-044332,1,3.396,0.336,4.221,0.676,0010,0010,,,1.39,,,011058.26-044331.1,good,,,ND,ND,U,ND
011201.20+095106.1,18.00502692089492,9.851720184104362,3.242,PIPE,4,3,,,,,,011201+095107,3,6.9,0.5,,,,,,,J011201.4+095109,1,9.387,0.475,8.966,0.798,0110,0310,,1.755,4.898,,,011201.20+095106.1,rejected A,redshift unreliable,,,,,
011211.36+174338.7,18.047373042193826,17.727434782409667,3.335,VI,0,1,,,,,,011211+174338,1,49.7,1.5,,,,,,,J011211.3+174338,1,41.371,0.369,41.794,0.643,0110,0110,,0.739,0.424,,,011211.36+174338.7,good,,,ND,U,U,ND
011303.26+165638.0,18.26358602243012,16.943894857932538,3.578,VI,0,1,,,,,,,,,,,,,,,,J011303.1+165628,1,2.564,0.303,2.594,0.529,0010,0010,,,9.483,,,011303.26+165638.0,rejected B,cp domidated,,ND,ND,Ucp,ND
011349.83+242717.6,18.457642777783512,24.454908892250188,3.153,VI,0,1,,,,,,011349+242711,3,3.5,0.4,,,,,,,J011349.7+242718,3,4.117,0.239,3.768,0.391,0110,0330,,5.796,1.335,,,011349.83+242717.6,good,,,ND,U,U,ND
011415.45+070437.7,18.564401073670695,7.077152397971956,3.791,VI,0,1,J011415.4+070437,1,15.22,15.68,0.119,011415+070437,3,18,0.7,,,,,,,J011415.4+070436,1,9.567,0.559,10.018,0.999,1110,1310,0.175,0.628,1.269,,,011415.45+070437.7,good,,,U,U,U,ND
011453.81-103934.0,18.724224,-10.659449,3.747,DR6Q_HW,-1,1,,,,,,,,,,J011451-104019,3,0.208501,0.009032,0.190896,0.00969532,,,,,,,0001,0003,,,,56.178,0.915,011453.81-103934.0,rejected B,cp,,ND,ND,ND,Ucp
011509.82+013526.2,18.790922715814304,1.590628622703613,3.042,PIPE,0,2,J011509.8+013526,1,8.51,8.79,0.135,011510+013524,1,7.8,0.5,,,,,,,J011509.7+013527,1,13.11,0.65,14.159,1.187,1110,1110,0.56,3.489,2.214,,,011509.82+013526.2,cand A,,,U,U,U,ND
011530.32+070005.6,18.87634582888694,7.001578863332164,3.611,PIPE,4,3,,,,,,,,,,J011534+065947,3,0.382948,0.009838,0.414727,0.0123253,,,,,,,0001,0003,,,,70.056,1.083,011530.32+070005.6,rejected A,redshift unreliable,,,,,
011540.51+035643.3,18.918795810657684,3.945377732681867,4.189,VI,4,1,J011540.5+035643,1,100.84,106.7,0.131,011540+035642,3,98.9,3,J011540+035709,3,0.364743,0.009371,0.423629,0.0125951,J011540.5+035643,1,179.952,0.68,183.895,1.195,1111,1313,0.18,0.593,0.545,26.3,1.161,011540.51+035643.3,cand B,radio contaminate 4,radio affect 4,U,OIIaf,OIIaf,Eoff
011600.07+252424.1,19.00031340846266,25.406714035070177,3.1,PIPE,0,2,,,,,,,,,,J011557+252447,3,0.118228,0.019187,0.149762,0.0245804,,,,,,,0001,0003,,,,42.978,1.266,011600.07+252424.1,rejected B,cp closer,,ND,ND,ND,Ucp
011637.11+290411.6,19.154651644249142,29.069904614863756,3.285,VI,0,1,,,,,,011637+290411,1,63.8,2,,,,,,,J011637.1+290412,1,47.311,1.18,49.488,2.108,0110,0110,,0.321,1.234,,,011637.11+290411.6,good,,,ND,U,U,ND
011702.69+311733.6,19.26122238469343,31.292671977314573,3.19,VI,0,1,,,,,,011702+311714,3,2.2,0.4,,,,,,,,,,,,,0100,0300,,19.048,,,,011702.69+311733.6,rejected B,radio or cp,,ND,Ucp,ND,ND
011704.79+192949.8,19.269987229045576,19.497178314533382,3.269,VI,0,1,,,,,,,,,,J011701+192856,3,0.480785,0.012341,0.482943,0.0145319,,,,,,,0001,0003,,,,72.693,1.004,011704.79+192949.8,rejected B,radio dominate,,ND,ND,ND,Uoff
011723.19-002408.8,19.346628414523774,-0.402453954,3.441,PIPE,0,2,,,,,,,,,,J011720-002444,3,0.28975,0.009221,0.286028,0.0105491,,,,,,,0001,0003,,,,59.307,0.987,011723.19-002408.8,rejected B,cp closer,,ND,ND,ND,Ucp
011747.86+011407.6,19.449429871670304,1.2354463627119303,3.694,VI,0,1,,,,,,011747+011407,1,28.3,1,J011747+011406,3,0.136032,0.010794,0.133528,0.0123141,J011747.8+011408,1,41.522,0.724,44.063,1.306,0111,0113,,0.829,1.207,1.179,0.981,011747.86+011407.6,good,,,ND,U,U,U
011828.17+161558.9,19.61739266891169,16.266362471999432,3.916,VI,0,1,,,,,,011829+161607,3,4.2,0.5,,,,,,,,,,,,,0100,0300,,18.222,,,,011828.17+161558.9,cand B,mix with radio,,ND,Eoff,ND,ND
011859.33+011112.1,19.747225599976332,1.1867161399647017,3.166,VI,0,1,,,,,,,,,,J011900+011140,3,0.080769,0.009605,0.082492,0.0115988,,,,,,,0001,0003,,,,32.525,1.021,011859.33+011112.1,rejected B,cp,,ND,ND,ND,Ucp
011905.36+020512.7,19.77236396357779,2.086886430213678,3.01,VI,0,1,,,,,,,,,,J011904+020558,3,0.129201,0.009577,0.133015,0.0114838,,,,,,,0001,0003,,,,49.198,1.029,011905.36+020512.7,rejected B,cp,,ND,ND,ND,Ucp
012057.17+244206.1,20.238209954853104,24.701703120345417,3.332,VI,0,1,,,,,,012057+244207,3,11.2,1.2,,,,,,,J012057.2+244206,1,9.055,0.262,18.435,0.992,0110,0310,,1.719,1.145,,,012057.17+244206.1,cand B,RG or affected?,double structure,ND,CJoff,FRII,ND
012126.13+034706.7,20.358907892328943,3.785211818303837,4.133,VI,0,1,J012126.1+034706,1,72.95,76.61,0.196,012126+034706,1,78.1,2.4,,,,,,,J012126.1+034706,1,74.25,1.17,72.952,2.004,1110,1110,0.159,1.291,0.259,,,012126.13+034706.7,good,,,U,U,U,ND
012153.26+083529.3,20.47195400008843,8.591477444807548,3.472,PIPE,4,3,,,,,,,,,,J012154+083418,3,0.086162,0.009488,0.098828,0.0128168,,,,,,,0001,0003,,,,74.183,1.147,012153.26+083529.3,rejected A,redshift unreliable,,,,,
012210.17-001745.3,20.542414184098902,-0.295920477,3.106,PIPE,0,2,,,,,,,,,,J012213-001804,3,1.812202,0.012013,1.71588,0.0130947,,,,,,,0001,0003,,,,53.181,0.947,012210.17-001745.3,rejected B,cp,,ND,ND,ND,Ucp
012223.01+081544.1,20.595911044780223,8.262256652718659,3.102,VI,0,1,J012223.0+081544,1,4.31,4.28,0.106,012222+081540,3,10.1,0.5,,,,,,,J012223.1+081543,1,7.661,0.676,9.17,1.326,1110,1310,0.261,3.736,1.903,,,012223.01+081544.1,good,,,U,U,U,ND
012255.42+010315.3,20.730929233206723,1.0542733325481015,3.501,VI,0,1,J012255.4+010316,1,2.23,2.4,0.14,,,,,,,,,,,,,,,,,1000,1000,1.056,,,,,012255.42+010315.3,good,,,U,ND,ND,ND
012308.08-024845.0,20.783689093674862,-2.812502549,3.485,PIPE,0,2,J012308.0-024844,1,25.94,26.03,0.128,012308-024844,1,32.7,1.1,,,,,,,J012308.0-024845,1,25.311,0.737,26.153,1.305,1110,1110,0.078,0.398,0.16,,,012308.08-024845.0,cand A,,,SE,U,U,ND
012315.04+041645.2,20.812687375057298,4.279225163239918,3.332,PIPE,0,2,J012315.0+041644,1,2.99,2.25,0.17,012315+041635,1,5.4,0.5,,,,,,,J012315.0+041644,1,8.75,0.638,11.5,1.332,1110,1110,0.412,9.493,0.589,,,012315.04+041645.2,cand A,,,U,U,U,ND
012315.15-012448.2,20.813158270939795,-1.413392035,4.073,VI,0,1,J012315.1-012448,1,1.44,1.11,0.152,,,,,,,,,,,,,,,,,1000,1000,0.088,,,,,012315.15-012448.2,good,,,U,ND,ND,ND
012348.87+154724.3,20.953646419467077,15.790104839006323,3.495,VI,0,1,,,,,,012348+154720,3,5.5,0.4,,,,,,,J012348.8+154725,1,5.158,0.324,5.706,0.602,0110,0310,,4.154,1.602,,,012348.87+154724.3,good,,,ND,U,U,ND
012419.97+080042.6,21.083230059226537,8.011860027484715,3.268,PIPE,0,2,,,,,,012420+080046,3,3.1,0.6,,,,,,,,,,,,,0100,0300,,14.255,,,,012419.97+080042.6,rejected B,radio,,ND,Uoff,ND,ND
012528.15+004726.5,21.367312512885547,0.7907141312341429,4.513,PIPE,4,3,,,,,,,,,,J012529+004816,3,0.406091,0.009442,0.384877,0.0106896,,,,,,,0001,0003,,,,57.306,0.948,012528.15+004726.5,rejected A,redshift unreliable,,,Ucp,Ucp,Ucp
012529.50-000513.5,21.372923877564688,-0.087089543,3.04,PIPE,0,2,,,,,,,,,,J012528-000557,3,0.91861,0.009756,0.863886,0.0105608,,,,,,,0001,0003,,,,45.071,0.94,012529.50-000513.5,rejected B,cp,,ND,ND,ND,Ucp
012534.96+323631.2,21.39569960363486,32.60868247139638,3.319,VI,0,1,,,,,,012534+323634,1,3.4,0.4,,,,,,,,,,,,,0100,0100,,3.721,,,,012534.96+323631.2,good,,,ND,U,ND,ND
012604.93+083938.6,21.520545502321397,8.660742473304325,3.26,VI,0,1,J012604.9+083939,1,1.52,1.07,0.13,,,,,,,,,,,,,,,,,1000,1000,0.606,,,,,012604.93+083938.6,good,,,U,ND,ND,ND
012612.31+113016.3,21.55131145061796,11.504530618917316,3.099,PIPE,0,2,J012612.4+113017,1,2.09,14.69,0.151,012612+113009,1,56.1,2.1,J012612+113005,3,0.272711,0.010901,0.263317,0.0121469,J012612.3+113011,1,58.489,0.585,82.139,1.773,1111,1113,2.415,7.341,5.163,10.906,0.965,012612.31+113016.3,cand A,RG? or radio affect 234,cp slightly affect 4,FRI,SE,E,U
012656.20+241118.9,21.73418020837738,24.188588237324264,6.71,PIPE,4,3,,,,,,012656+241118,3,12.8,0.6,,,,,,,J012656.1+241118,1,9.996,0.418,10.627,0.754,0110,0310,,0.522,0.461,,,012656.20+241118.9,rejected A,redshift unreliable,,,Ucp,Ucp,Ucp
